chr     start   end     strand  pvalue  qvalue  meth.diff
chr15   31836001        31838000        *       5.21727616984417e-93    6.93525684998772e-91    -29.0154218448792
chr15   33714001        33716000        *       0       0       32.0660760650418
chr15   34706001        34708000        *       5.87783650684009e-66    5.2343711604183e-64     30.5595404361812
chr15   34966001        34968000        *       4.60316246445194e-25    1.38957790609922e-23    -26.6330789060466
chr15   35062001        35064000        *       1.39068775916403e-23    3.92529807858092e-22    28.449185264085
chr15   35752001        35754000        *       7.1742153521573e-181    2.56613408005233e-178   -25.0223460334606
chr15   35974001        35976000        *       1.2479657601137e-151    3.31028812511384e-149   -26.201900418398
chr15   36640001        36642000        *       2.48753356652427e-61    2.03959472160594e-59    31.0858916329495
chr15   37182001        37184000        *       3.08784915775143e-05    0.000149684423713239    27.7821939586645
chr15   37642001        37644000        *       6.33541442712966e-10    6.26449175668826e-09    45.6716417910448
chr15   37800001        37802000        *       2.81359397092298e-67    2.55899772542198e-65    31.7095176628645
chr15   38384001        38386000        *       6.07016897480602e-85    7.23743141854161e-83    -26.4042199619378
chr15   38396001        38398000        *       1.08153562701321e-35    4.9232686169124e-34     -38.4313725490196
chr15   38710001        38712000        *       1.24978575130869e-65    1.10718985486608e-63    34.8488189596494
chr15   38816001        38818000        *       1.77870840736087e-44    1.02530033130987e-42    26.274261232272
chr15   39450001        39452000        *       5.90964011584119e-122   1.13736492926213e-119   39.2656655403962
chr15   39452001        39454000        *       0       0       59.0416207931801
chr15   41202001        41204000        *       1.03658411724477e-46    6.30718227032837e-45    26.5542194532156
chr15   41430001        41432000        *       0.00170999865822737     0.00556347329129649     30.0602928509905
chr15   41440001        41442000        *       7.63853515156761e-10    7.48131630113038e-09    34.1419586702606
chr15   41452001        41454000        *       0       0       38.7533092729763
chr15   41454001        41456000        *       0       0       29.3038164250097
chr15   43522001        43524000        *       5.26662812967507e-11    5.88562132944516e-10    -71.3333333333333
chr15   44524001        44526000        *       6.70329645493323e-104   1.01454439637811e-101   45.6354034747916
chr15   44526001        44528000        *       4.41448765388787e-84    5.21328706818192e-82    42.3978539986786
chr15   44534001        44536000        *       5.81829054269201e-34    2.50199501362756e-32    -52.6515151515151
chr15   44544001        44546000        *       2.54912211728734e-07    1.7734013202207e-06     33.7660203746303
chr15   44926001        44928000        *       1.97998051720578e-38    9.76879340751084e-37    28.1466174615428
chr15   45598001        45600000        *       6.27888003997292e-06    3.47092106181693e-05    27.6507875528237
chr15   46530001        46532000        *       1.21003540222331e-05    6.3470841524812e-05     -36.2707012880802
chr15   46790001        46792000        *       0.00651338267435108     0.0177465809958361      -26.0106788710908
chr15   46818001        46820000        *       1.08276634709811e-05    5.73222325108329e-05    29.2936991869919
chr15   46836001        46838000        *       2.78382866634452e-282   2.17581335353504e-279   29.7112280103294
chr15   46838001        46840000        *       0       0       58.7485405731136
chr15   46840001        46842000        *       1.52838630456106e-141   3.68209202294715e-139   33.9026013309135
chr15   47244001        47246000        *       0.00493202001148982     0.0139795906769199      -36.3636363636364
chr15   47444001        47446000        *       1.38966650825387e-09    1.31950593403874e-08    -87.2340425531915
chr15   47462001        47464000        *       4.2431255576802e-05     0.000200005299349773    55.8823529411765
chr15   47480001        47482000        *       5.44600143703055e-14    8.15363853713592e-13    33.5002085940759
chr15   47674001        47676000        *       6.16194856818051e-46    3.67664091922972e-44    29.5514250385362
chr15   47748001        47750000        *       8.69066080373668e-44    4.93181204087835e-42    -27.4054278330812
chr15   47780001        47782000        *       9.33875206217563e-82    1.06124213621373e-79    -25.1087784788053
chr15   48538001        48540000        *       2.6130288363607e-15     4.36984305614833e-14    56.4196525515744
chr15   49662001        49664000        *       5.85652202820427e-07    3.85155822041591e-06    45.5676988463874
chr15   49666001        49668000        *       3.73425688773331e-11    4.24261319633565e-10    -43.8459429824561
chr15   49786001        49788000        *       6.2859603450317e-09     5.49084110082049e-08    -27.3366445204154
chr15   51884001        51886000        *       9.04599110664702e-07    5.76607023211168e-06    34.0357792601577
chr15   51982001        51984000        *       5.25411377898227e-12    6.5252739776431e-11     -33.7376307605315
chr15   52006001        52008000        *       4.72393473762772e-117   8.61399388859534e-115   -65.7507276151344
chr15   52008001        52010000        *       6.66595448731542e-17    1.26047537319213e-15    -41.6015571829145
chr15   52118001        52120000        *       7.27031190534502e-08    5.48508829595119e-07    48.2142857142857
chr15   52400001        52402000        *       5.81371718262282e-11    6.46772156327157e-10    37.5743555849306
chr15   53308001        53310000        *       9.69294476662536e-101   1.40324406057023e-98    -27.5490529718923
chr15   53426001        53428000        *       3.26720435303294e-105   5.03421482865902e-103   -33.3211322458336
chr15   54020001        54022000        *       4.59888778890099e-41    2.45118380759594e-39    -37.7775175796369
chr15   54022001        54024000        *       3.69350347869586e-110   6.07748699134469e-108   -32.0844861812534
chr15   54054001        54056000        *       0.0034432489266736      0.0102505883195304      39.7988505747126
chr15   54316001        54318000        *       1.69557913367313e-136   3.83662993159132e-134   32.8610559766768
chr15   54608001        54610000        *       5.91151902759843e-08    4.5179556691183e-07     27.7100470035253
chr15   54612001        54614000        *       0.00225006521818807     0.00707447888388296     -32.1538461538462
chr15   54616001        54618000        *       1.7349438917539e-05     8.82980395560414e-05    28.3876811594203
chr15   54648001        54650000        *       4.73314935297519e-08    3.67121871034648e-07    26.2524586370473
chr15   55038001        55040000        *       3.92382788339841e-130   8.33082752998238e-128   31.6210250653343
chr15   55040001        55042000        *       0       0       48.5818598607797
chr15   55042001        55044000        *       1.3114104531249e-238    7.67274956370289e-236   41.7200122782471
chr15   55076001        55078000        *       6.13916763850766e-154   1.67286515116152e-151   44.0760597422434
chr15   55258001        55260000        *       1.35777982183684e-21    3.45328943120058e-20    -25.1669466464896
chr15   55306001        55308000        *       3.38662572164986e-31    1.32474089419365e-29    -29.8250486476933
chr15   55472001        55474000        *       1.45605792931129e-06    8.96903681333846e-06    27.027027027027
chr15   55530001        55532000        *       1.06010225672789e-192   4.20298518959036e-190   34.3788441071391
chr15   55588001        55590000        *       1.40107759846094e-194   5.63116726299455e-192   -38.770110527888
chr15   55590001        55592000        *       1.39898245488264e-167   4.31119541871704e-165   -46.1598633472975
chr15   55598001        55600000        *       5.29200063462217e-72    5.20999107233996e-70    -32.5642786411294
chr15   55600001        55602000        *       1.98713588378007e-62    1.66191146559137e-60    -35.9350867891473
chr15   55606001        55608000        *       1.36505053550581e-52    9.38966983257138e-51    -25.0373541341838
chr15   55608001        55610000        *       1.67247639632448e-35    7.56119014749102e-34    -28.9450373785378
chr15   56688001        56690000        *       0.00103798739875741     0.0035769014226473      -37.5
chr15   57760001        57762000        *       0       0       57.4833869948103
chr15   57762001        57764000        *       0       0       73.1070959781581
chr15   57764001        57766000        *       1.48219693752374e-323   1.5212281235452e-320    72.483818486136
chr15   58068001        58070000        *       4.4417773637257e-16     7.88840269620857e-15    -27.9430645400227
chr15   58364001        58366000        *       4.54127240839357e-68    4.19556297980269e-66    26.4451445780635
chr15   58706001        58708000        *       1.82973745308319e-36    8.50982283790917e-35    -28.3842723520555
chr15   59294001        59296000        *       1.8681294066063e-10     1.96451124658157e-09    51.7722023098367
chr15   59298001        59300000        *       0.00493202001148982     0.0139795906769199      36.3636363636364
chr15   60664001        60666000        *       1.01276949994859e-37    4.89015661026057e-36    36.9082388840453
chr15   60668001        60670000        *       7.50175250263758e-121   1.4283437657814e-118    42.4454858510014
chr15   63576001        63578000        *       4.01419968314679e-17    7.7140986238199e-16     -29.7012759136105
chr15   63578001        63580000        *       3.75201670522386e-05    0.000178838400002615    -51.2396694214876
chr15   63582001        63584000        *       1.06548982139192e-52    7.34885255866801e-51    -40.8816031460841
chr15   63588001        63590000        *       1.91261725553923e-16    3.49181426968966e-15    -71.875
chr15   63598001        63600000        *       4.66955671600325e-117   8.51862953033066e-115   -49.6088496580986
chr15   63602001        63604000        *       4.49449716909108e-09    4.00813525457298e-08    -37.7018167585375
chr15   63606001        63608000        *       8.41443084482117e-06    4.54806242493577e-05    -58.2822085889571
chr15   63638001        63640000        *       1.19324796567286e-16    2.21220693324205e-15    -63.882618510158
chr15   63668001        63670000        *       2.75586081365464e-09    2.52234087444311e-08    -58.974358974359
chr15   63682001        63684000        *       1.70762823654093e-20    4.09968208789718e-19    -47.376311844078
chr15   63684001        63686000        *       1.73690293840798e-47    1.07422880991174e-45    -88.7191539365452
chr15   63686001        63688000        *       7.872397970448e-22      2.02599378663244e-20    -80.7497467071935
chr15   63704001        63706000        *       5.59327429516936e-08    4.2900909451536e-07     39.7959183673469
chr15   64154001        64156000        *       4.41784325468721e-72    4.35042619043668e-70    29.5218056759299
chr15   64158001        64160000        *       2.95778536640128e-10    3.0396736339148e-09     71.1977186311787
chr15   64162001        64164000        *       1.9095880953926e-21     4.82168984344402e-20    34.2948111720573
chr15   65422001        65424000        *       1.47817988419151e-58    1.14766528741701e-56    -31.2157909140668
chr15   65428001        65430000        *       1.21456489526225e-140   2.89877070122948e-138   -34.6127561961995
chr15   65430001        65432000        *       1.78580204187915e-95    2.43631281402885e-93    -32.3697620274676
chr15   66218001        66220000        *       2.34355550563865e-17    4.57881344574414e-16    45.8411654135338
chr15   66748001        66750000        *       1.59145642622184e-39    8.11891155845341e-38    45.0105846746904
chr15   68582001        68584000        *       2.39199550462245e-69    2.25465969065638e-67    -93.5210622710623
chr15   68600001        68602000        *       3.59804891383102e-29    1.30637657870582e-27    -86.3013698630137
chr15   69242001        69244000        *       2.6813598149974e-06     1.58136014884003e-05    -28.3018867924528
chr15   69252001        69254000        *       9.29874678013485e-11    1.01137494726329e-09    -32.1561745996929
chr15   69258001        69260000        *       0.000259893439511591    0.00103765148436012     28.125
chr15   69262001        69264000        *       1.40687516916787e-10    1.50030037305861e-09    -40.9589597724502
chr15   69296001        69298000        *       0.0126169617090417      0.0310939573888029      -38.6486486486487
chr15   69708001        69710000        *       1.25362453366125e-29    4.61838675773962e-28    -51.5282131661442
chr15   69714001        69716000        *       2.17677240318532e-10    2.27175370303535e-09    -37.7011821677824
chr15   70252001        70254000        *       5.45192617439418e-19    1.19295523723382e-17    -28.5013934376208
chr15   70990001        70992000        *       5.98337675955967e-176   2.03193337870172e-173   33.8851779427416
chr15   71022001        71024000        *       8.32529280067723e-05    0.000369898574618445    -26.4091078760732
chr15   71030001        71032000        *       1.09613240651976e-08    9.27894496965093e-08    -27.9411764705882
chr15   71044001        71046000        *       1.99753489674274e-302   1.80994910332338e-299   30.5412540393188
chr15   72968001        72970000        *       5.61553003334015e-35    2.49469445351753e-33    -30.9099326486915
chr15   73018001        73020000        *       6.01699876416544e-06    3.33646767139475e-05    -34.568511198946
chr15   73020001        73022000        *       0.014316991957405       0.0346013017803355      39.5833333333333
chr15   73702001        73704000        *       0       0       28.7467217722641
chr15   73706001        73708000        *       0       0       27.9850282515562
chr15   73710001        73712000        *       0       0       32.4634970399626
chr15   73894001        73896000        *       6.71641411011253e-08    5.09290610333703e-07    25.5861022094788
chr15   73932001        73934000        *       7.23098731421804e-35    3.20297930528656e-33    -26.1667525406729
chr15   74232001        74234000        *       1.87514680723919e-48    1.18422906650835e-46    31.814607907971
chr15   74344001        74346000        *       2.3211732017022e-295    1.98464327393814e-292   48.6642920446781
chr15   74382001        74384000        *       1.95852633245076e-38    9.66527182484565e-37    -31.3940677966102
chr15   74756001        74758000        *       3.36628343046876e-11    3.84556208719925e-10    -31.1092342342342
chr15   74822001        74824000        *       1.49930219771177e-27    5.08272619956115e-26    -26.4263038548753
chr15   75240001        75242000        *       9.5327289998841e-05     0.000418600421639499    63.6363636363636
chr15   75280001        75282000        *       3.7077913239398e-53     2.57947706168543e-51    -37.124171051263
chr16   18001   20000   *       1.97740031606261e-05    9.95292772847672e-05    27.090325949131
chr16   20001   22000   *       1.06486330573809e-06    6.70796390655401e-06    33.0687830687831
chr16   108001  110000  *       2.16227137064192e-19    4.85321071986155e-18    25.4387338880731
chr16   114001  116000  *       1.06625560386026e-18    2.28848387834232e-17    27.6571208917932
chr16   200001  202000  *       3.2574609067537e-57     2.46736423330761e-55    -26.0707998109481
chr16   212001  214000  *       1.36032408713938e-13    1.9674584501853e-12     -36.4428047984741
chr16   220001  222000  *       3.99909316511587e-10    4.05055465439406e-09    -56.9330911292764
chr16   648001  650000  *       0.00541065166618283     0.0151398914137844      -30.4545454545455
chr16   674001  676000  *       0.00537810778859676     0.0150610734963588      -33.9382940108893
chr16   1070001 1072000 *       1.16574763670353e-92    1.54011543011765e-90    -35.9375153317045
chr16   1232001 1234000 *       1.97177934492239e-127   4.07030606674865e-125   -32.1599120617755
chr16   3318001 3320000 *       1.88695075746277e-15    3.18893660276596e-14    32.2729079705824
chr16   4630001 4632000 *       5.88015085864914e-11    6.53914181351356e-10    27.0959845596196
chr16   4756001 4758000 *       1.12714271365847e-72    1.11936229384114e-70    27.8062931806715
chr16   4764001 4766000 *       2.72481758015404e-80    3.02509626615267e-78    26.4993116807872
chr16   5100001 5102000 *       0       0       -32.6398726705456
chr16   5156001 5158000 *       7.23115772260552e-162   2.1214501840861e-159    -29.3080086356886
chr16   5162001 5164000 *       1.26830354161684e-159   3.62989442280269e-157   -38.133398197661
chr16   6138001 6140000 *       3.3773744427505e-74     3.43059232262824e-72    29.5392469955458
chr16   6148001 6150000 *       1.03549104774632e-65    9.18139788706016e-64    35.2539812809946
chr16   8020001 8022000 *       0.00426611509608419     0.0123416954673456      -45.2380952380952
chr16   10232001        10234000        *       2.47714029341964e-178   8.57583232643999e-176   32.133631283136
chr16   11864001        11866000        *       2.27437914823987e-44    1.30825768192607e-42    27.9702018109724
chr16   11868001        11870000        *       0.00653815829441032     0.0178024789025465      -27.5
chr16   11916001        11918000        *       1.89264230359469e-07    1.34227659446992e-06    25.4385964912281
chr16   13066001        13068000        *       3.01461840344866e-288   2.43040727176703e-285   31.5132143415739
chr16   16352001        16354000        *       8.97401725405434e-17    1.67977071170121e-15    63.7721755368814
chr16   16354001        16356000        *       3.40304467876731e-27    1.13394203415073e-25    41.84350132626
chr16   16564001        16566000        *       1.18625608889204e-16    2.19974231396886e-15    26.2761780104712
chr16   17258001        17260000        *       3.12787289981087e-05    0.000151443543526487    30.0653594771242
chr16   17400001        17402000        *       7.33177707245022e-28    2.5216270096116e-26     34.4942870592263
chr16   17676001        17678000        *       8.59008098376661e-12    1.04276956352805e-10    -35.0931677018634
chr16   17860001        17862000        *       6.50204047952435e-29    2.33549560528746e-27    -37.2698041508331
chr16   18326001        18328000        *       1.34153251204007e-11    1.59762751692543e-10    33.7184577942872
chr16   19212001        19214000        *       5.90201012738026e-244   3.61854443498597e-241   26.0034759815374
chr16   19214001        19216000        *       1.93400253908933e-223   9.86397395289727e-221   31.5369553668321
chr16   21036001        21038000        *       1.4971875228834e-52     1.02882228209656e-50    63.6042718620135
chr16   22282001        22284000        *       1.11960416679601e-25    3.47745770733098e-24    34.4561594561595
chr16   22284001        22286000        *       2.60146694755474e-12    3.33283081462013e-11    43.0099857346648
chr16   22312001        22314000        *       1.78275874086034e-33    7.55363865940238e-32    -31.0447604334164
chr16   24260001        24262000        *       2.54126607660783e-09    2.33642502106641e-08    -42.4778761061947
chr16   24862001        24864000        *       3.82058880960597e-37    1.81166461491599e-35    -34.473903211977
chr16   26050001        26052000        *       8.00748292422238e-20    1.84510577230245e-18    45.4655699673099
chr16   27486001        27488000        *       8.53303587319359e-271   6.24059453669684e-268   43.9352557385286
chr16   31288001        31290000        *       2.4592974451198e-06     1.45917968148439e-05    -27.4725274725275
chr16   32176001        32178000        *       1.32082942462142e-06    8.1890163228013e-06     -37.9310344827586
chr16   33164001        33166000        *       3.68175693505828e-11    4.18621786929035e-10    -33.6963097398669
chr16   33424001        33426000        *       1.021045618861e-18      2.19455573568907e-17    -25.403280185068
chr16   33434001        33436000        *       1.13431737750905e-16    2.10686357000341e-15    -45.8152173913043
chr16   33442001        33444000        *       0.00353374419759336     0.0104852390275462      -41.9398907103825
chr16   33450001        33452000        *       2.33335195822933e-15    3.91636399350781e-14    -28.2268170426065
chr16   34420001        34422000        *       3.67222443415975e-09    3.30950534588843e-08    -48.4848484848485
chr16   34654001        34656000        *       1.7725475323969e-28     6.25389971370473e-27    28.3490955252301
chr16   34858001        34860000        *       5.28991680621381e-06    2.9635089422303e-05     -29.5641025641026
chr16   34912001        34914000        *       1.91538219868302e-14    2.9838382909425e-13     -35.2844482561464
chr16   34924001        34926000        *       2.75821256303038e-14    4.23607844072464e-13    -26.2685746078781
chr16   34926001        34928000        *       3.89373803362287e-20    9.14598092150884e-19    27.7847200527613
chr16   34930001        34932000        *       8.2852142105517e-16     1.4394590262402e-14     -31.7451224574512
chr16   34954001        34956000        *       1.1003333288442e-33     4.68884755122249e-32    -31.6024195568918
chr16   36020001        36022000        *       1.07053093860166e-10    1.15713769091317e-09    80
chr16   36030001        36032000        *       6.69685029760395e-06    3.6837739968816e-05     36.1702127659575
chr16   36032001        36034000        *       4.85098988767587e-30    1.81769339658222e-28    27.5330184131881
chr16   38580001        38582000        *       3.96674168475444e-104   6.02146819566744e-102   30.6115071794357
chr16   38778001        38780000        *       6.9876695602332e-17     1.31899482799249e-15    -39.7997191182756
chr16   39148001        39150000        *       1.0596573349513e-46     6.44565796681992e-45    -25.1757239573289
chr16   39722001        39724000        *       8.83086667978535e-94    1.18386596665325e-91    -25.7742700828945
chr16   39832001        39834000        *       1.14139884013869e-09    1.09535265722632e-08    -29.0192157203721
chr16   39874001        39876000        *       2.16141550113954e-28    7.59710638414108e-27    -39.4455162935751
chr16   40514001        40516000        *       8.17145699217684e-111   1.35601585055759e-108   -35.4556355663151
chr16   40654001        40656000        *       0.00442223109883663     0.0127288651632829      -37.6666666666667
chr16   41996001        41998000        *       3.40974119199645e-06    1.97584890872392e-05    40
chr16   42696001        42698000        *       7.60928323510785e-05    0.000340859146625771    30.0214822771214
chr16   42912001        42914000        *       3.86851004296281e-13    5.36507746715473e-12    -38.0858175864657
chr16   42922001        42924000        *       6.00706391415808e-54    4.24833846810599e-52    -25.8902297189288
chr16   43036001        43038000        *       5.98364100327487e-14    8.92660137907686e-13    -33.7314582931998
chr16   43068001        43070000        *       3.71689019817533e-05    0.000177292005790609    37.8489326765189
chr16   43178001        43180000        *       5.45054902177648e-38    2.65432853762319e-36    43.9863363512752
chr16   43182001        43184000        *       9.88913659693702e-10    9.56143548597264e-09    70.6439393939394
chr16   43316001        43318000        *       4.10867595708816e-16    7.32063763945391e-15    -28.3882783882784
chr16   43392001        43394000        *       0.000337890076163926    0.00131350190632686     -37.0586518821126
chr16   43736001        43738000        *       5.15175019451182e-10    5.14776943057908e-09    33.9706652697748
chr16   45936001        45938000        *       8.80517799821506e-151   2.31909301864794e-148   33.2728895333542
chr16   46882001        46884000        *       0.00704256218901007     0.018964719886639       31.7073170731707
chr16   47060001        47062000        *       1.31628689232218e-08    1.10238769618874e-07    41.8326013729587
chr16   47062001        47064000        *       3.32640350223799e-32    1.3499202417292e-30     58.3278997319423
chr16   47070001        47072000        *       1.63656722148879e-22    4.35744048017736e-21    58.1605966679582
chr16   47072001        47074000        *       5.73234363967411e-19    1.25235890700159e-17    43.7277425228265
chr16   47076001        47078000        *       1.96860969474964e-81    2.22844273901948e-79    65.3914153302158
chr16   47164001        47166000        *       0       0       -64.5421848634808
chr16   47210001        47212000        *       2.88632602474326e-31    1.13228383898575e-29    -27.2221884313606
chr16   47272001        47274000        *       9.25263346080411e-20    2.12365304984314e-18    -25.5066671382591
chr16   47302001        47304000        *       4.34964986261551e-120   8.23584569728911e-118   -30.9844471397585
chr16   48308001        48310000        *       6.53157384390184e-05    0.000296507080159264    -26.47456481325
chr16   49424001        49426000        *       1.19780738966058e-38    5.95419299345229e-37    -35.0545892720213
chr16   49426001        49428000        *       1.70097022058905e-98    2.40137178564947e-96    -27.641300089698
chr16   50832001        50834000        *       3.3428737404438e-05     0.000160970341467059    -33.3847637415622
chr16   52608001        52610000        *       4.79073228152404e-05    0.000223527824081575    29.3807339449541
chr16   52844001        52846000        *       6.66521498218479e-06    3.66804722391218e-05    29.7751004016064
chr16   54416001        54418000        *       7.46567714505958e-13    1.00754363156362e-11    -26.6131344995698
chr16   55056001        55058000        *       0.00663955460337859     0.0180363075623546      50
chr16   55138001        55140000        *       1.04237805026099e-58    8.12386989460716e-57    30.3028673835125
chr16   55198001        55200000        *       3.09649109867176e-21    7.73467995844882e-20    30.8953176029528
chr16   55968001        55970000        *       5.72859250227923e-29    2.06256169068881e-27    25.2836637047163
chr16   55970001        55972000        *       2.71508998072347e-137   6.20867695256635e-135   35.247102771949
chr16   56082001        56084000        *       2.48687776018425e-103   3.73353730130531e-101   26.7255802992813
chr16   59366001        59368000        *       2.2121185479546e-16     4.01925573694501e-15    28.5429769392034
chr16   59370001        59372000        *       1.85270589713306e-08    1.52051339799284e-07    -61.3755458515284
chr16   59372001        59374000        *       2.01703044703555e-09    1.87767123882727e-08    -32.1724515322076
chr16   59418001        59420000        *       1.44448961560611e-48    9.14367045863454e-47    26.1303146688229
chr16   59424001        59426000        *       0.0020383994543867      0.00649024099424975     26.5909090909091
chr16   59426001        59428000        *       9.32637299500769e-05    0.000410299994757153    -42.5101214574899
chr16   59754001        59756000        *       2.15514605276243e-23    6.0224287844734e-22     32.5681544080358
chr16   60652001        60654000        *       4.14699143622279e-08    3.24254758291419e-07    -47.6117886178862
chr16   60660001        60662000        *       3.89721958131363e-07    2.63317447662028e-06    -36.9212962962963
chr16   61552001        61554000        *       2.3485141810203e-07     1.64265631927795e-06    81.25
chr16   61878001        61880000        *       1.53132804593898e-10    1.62590528029785e-09    52.0422535211268
chr16   61960001        61962000        *       0.00633501337219908     0.017330111062141       33.9097744360902
chr16   62426001        62428000        *       3.21555800877119e-05    0.000155319955548173    -32.2429906542056
chr16   62932001        62934000        *       4.55866760076175e-05    0.000213600435578622    -37.48178373652
chr16   62990001        62992000        *       3.00009847837012e-35    1.34386985773668e-33    26.9800721874841
chr16   62992001        62994000        *       5.50656770311204e-49    3.52600521505259e-47    33.0846774193548
chr16   62994001        62996000        *       6.26122058350032e-117   1.13918414381574e-114   25.0155165000224
chr16   63264001        63266000        *       0.00483712517585715     0.0137487719070268      33.7837837837838
chr16   63346001        63348000        *       3.72204761261539e-05    0.000177523536571551    -38.6160714285714
chr16   63408001        63410000        *       0.00865384583894172     0.0226078565267435      -28.2919090428345
chr16   63414001        63416000        *       6.12578046918685e-10    6.06731212313768e-09    -46.9790120839517
chr16   63496001        63498000        *       0.00284430525723268     0.00868058975104635     -40.6976744186046
chr16   63568001        63570000        *       0.015421347452754       0.0368089496790639      30
chr16   63622001        63624000        *       0.000279032969630791    0.00110676356155276     -30.7692307692308
chr16   64764001        64766000        *       3.97433457238009e-100   5.72328344346344e-98    25.6991638632871
chr16   64856001        64858000        *       5.12360856175781e-06    2.87679355947004e-05    -26.5460030165913
chr16   64988001        64990000        *       0.000572317872102886    0.0021052567366664      47.3684210526316
chr16   66126001        66128000        *       0.00310848483127188     0.00937978588392996     40.625
chr16   66360001        66362000        *       0       0       35.2780877220733
chr16   66582001        66584000        *       3.00074593333054e-43    1.68236191408585e-41    -25.7685116078868
chr16   66870001        66872000        *       1.24760657134617e-22    3.33961685996764e-21    -38.5281385281385
chr16   66886001        66888000        *       3.11186205812055e-22    8.17074851291834e-21    27.4963283977368
chr16   67002001        67004000        *       5.1697718853331e-05     0.000239684062095323    26.6707478828691
chr16   67862001        67864000        *       2.51898119567554e-07    1.75389239134984e-06    -33.6619718309859
chr16   68274001        68276000        *       2.52734441075687e-11    2.92627565812485e-10    -39.4217347956132
chr16   68964001        68966000        *       1.59448953994177e-111   2.67087297187921e-109   -26.9442435114725
chr16   69008001        69010000        *       1.05319567004357e-05    5.58831594803746e-05    -31.8518518518519
chr16   69084001        69086000        *       1.98444581850666e-05    9.98410770621686e-05    -32.5741239892183
chr16   69090001        69092000        *       8.02375350497325e-140   1.89622312153189e-137   34.8610609888127
chr16   69092001        69094000        *       2.60158406979596e-141   6.25285987451484e-139   32.3243230867853
chr16   69094001        69096000        *       1.08830000317075e-116   1.96784481233351e-114   33.1830872212318
chr16   69942001        69944000        *       2.35529757193007e-23    6.56695402282207e-22    -34.7894482778204
chr16   69944001        69946000        *       8.17914298218313e-66    7.26582753995979e-64    27.7024661991447
chr16   69946001        69948000        *       8.07835606766077e-34    3.45789854615992e-32    25.9546834192137
chr16   69980001        69982000        *       3.36593204541686e-45    1.9718617550804e-43     45.0461878740567
chr16   70114001        70116000        *       0.00010776636276857     0.000468024015554976    -28.4733727810651
chr16   70278001        70280000        *       8.05261362867213e-77    8.52630410628227e-75    -37.4928726764157
chr16   70280001        70282000        *       1.44953323347614e-185   5.39691917255092e-183   -27.1388456995409
chr16   70282001        70284000        *       3.3026882624905e-132    7.16054448608741e-130   -38.9760927936924
chr16   70304001        70306000        *       0.000168130768234325    0.000700073300593742    -31.6137566137566
chr16   70306001        70308000        *       0.0130262717631247      0.0319438131462588      52.7272727272727
chr16   70858001        70860000        *       1.10164766839062e-07    8.0922505647432e-07     -28.499772001824
chr16   71058001        71060000        *       2.46881147607503e-208   1.10383173542376e-205   27.3041926903292
chr16   72138001        72140000        *       3.1943606628317e-219    1.56865818736994e-216   35.5748792270531
chr16   72412001        72414000        *       1.34945058093055e-05    7.01066722141054e-05    -33.6038961038961
chr16   73146001        73148000        *       2.64980599208974e-25    8.08671214369695e-24    -36.0114572144647
chr16   73152001        73154000        *       1.03152639369221e-32    4.25957885944872e-31    -30.0052902571891
chr16   74578001        74580000        *       3.34697433174355e-06    1.94241796643814e-05    40.0826446280992
chr16   74932001        74934000        *       1.63595776594047e-11    1.93125959165875e-10    26.860540741429
chr16   75090001        75092000        *       3.80000767547269e-25    1.15196569699958e-23    -90.6976744186046
chr16   75200001        75202000        *       0.00608902521700783     0.0167506415307366      34.6790890269151
chr16   76914001        76916000        *       2.09324888217352e-05    0.000104854022408572    -42.0491803278689
chr16   77618001        77620000        *       0.000267372869596999    0.00106475282158809     27.061310782241
chr16   77766001        77768000        *       1.82311050488696e-05    9.24153910748871e-05    -63
chr16   77968001        77970000        *       0.00151188257157535     0.00499009941339482     45.6410256410256
chr16   77970001        77972000        *       1.94015783866361e-07    1.37409520055902e-06    37.3837277758154
chr16   79248001        79250000        *       5.65738224848179e-150   1.47862126944828e-147   29.4799080639952
chr16   79594001        79596000        *       2.68045499732689e-10    2.76855939348333e-09    46
chr16   79604001        79606000        *       1.01535897358467e-117   1.86980040978826e-115   -37.2653519320186
chr16   80328001        80330000        *       0.00153627221044541     0.00506182898329592     36.2732095490716
chr16   80720001        80722000        *       2.62869724305611e-10    2.71763627920683e-09    69.0561529271207
chr16   81112001        81114000        *       0.000263208573416203    0.00104986142810296     -25.4446460980036
chr16   81136001        81138000        *       8.84331101480498e-09    7.57795360612479e-08    70.5426356589147
chr16   81200001        81202000        *       1.08246725440194e-24    3.21438535765986e-23    -42.5123290457064
chr16   81232001        81234000        *       1.32790618222755e-145   3.3060689947262e-143    34.6765042732177
chr16   82262001        82264000        *       3.53202992053795e-251   2.27088616119484e-248   37.5480963933515
chr16   82268001        82270000        *       1.44253669048091e-189   5.56829077999795e-187   26.0294607531786
chr16   84254001        84256000        *       5.82609002353352e-10    5.78657537053635e-09    34.8135735232509
chr16   85302001        85304000        *       5.10448995785006e-97    7.09386043760437e-95    33.5834645623705
chr16   85304001        85306000        *       6.20195701052327e-113   1.06277486036223e-110   31.0333279017602
chr16   85878001        85880000        *       3.74419043764571e-11    4.25330908133076e-10    -25.1054852320675
chr16   86034001        86036000        *       1.84130532344559e-87    2.27279282249964e-85    -25.8794519987041
chr16   86036001        86038000        *       2.70191064274306e-113   4.64752793337307e-111   -28.3857138236085
chr16   86042001        86044000        *       1.21042636459337e-109   1.9797687838165e-107    -27.066581923578
